========================================
覆盖路径点统计信息
========================================
总路径点数: 1690

总路径距离: 1061.124 米

----------------------------------------
按房间统计
----------------------------------------
房间 5: 1690 个点, 距离: 1061.124 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 5, Segment 0: 1690 个点, 距离: 1061.124 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
217	5	0	98.542559	-24.180180	-2.360208	3748	891	117.241	117.241	117.241
218	5	0	98.152093	-24.567525	-2.360212	3740	899	117.791	117.791	117.791
219	5	0	97.761626	-24.954866	-2.360208	3732	907	118.341	118.341	118.341
220	5	0	97.371160	-25.342210	-2.360224	3725	914	118.891	118.891	118.891
221	5	0	96.980681	-25.729555	-2.360212	3717	922	119.441	119.441	119.441
222	5	0	96.590215	-26.116896	-2.360208	3709	930	119.991	119.991	119.991
223	5	0	96.199749	-26.504240	-2.360208	3701	938	120.541	120.541	120.541
224	5	0	95.809283	-26.891585	-2.360208	3693	945	121.091	121.091	121.091
225	5	0	95.418816	-27.278929	-2.360208	3686	953	121.641	121.641	121.641
226	5	0	95.028350	-27.666273	-2.360212	3678	961	122.191	122.191	122.191
227	5	0	94.637884	-28.053615	-2.360208	3670	969	122.741	122.741	122.741
228	5	0	94.247417	-28.440959	-2.360208	3662	976	123.291	123.291	123.291
229	5	0	93.856951	-28.828303	-2.360224	3654	984	123.841	123.841	123.841
230	5	0	93.466472	-29.215648	-2.360212	3647	992	124.391	124.391	124.391
231	5	0	93.076006	-29.602989	-2.360208	3639	1000	124.941	124.941	124.941
232	5	0	92.685540	-29.990333	-2.360208	3631	1007	125.491	125.491	125.491
233	5	0	92.295073	-30.377678	-2.360208	3623	1015	126.041	126.041	126.041
234	5	0	91.904607	-30.765022	-2.360212	3615	1023	126.591	126.591	126.591
235	5	0	91.514141	-31.152363	-2.360204	3608	1031	127.141	127.141	127.141
236	5	0	91.123675	-31.539711	-2.360212	3600	1038	127.691	127.691	127.691
237	5	0	90.733208	-31.927052	-2.360212	3592	1046	128.241	128.241	128.241
238	5	0	90.342742	-32.314394	-2.360220	3584	1054	128.791	128.791	128.791
239	5	0	89.952263	-32.701741	-2.360212	3576	1062	129.341	129.341	129.341
240	5	0	89.561797	-33.089082	-2.360212	3568	1069	129.891	129.891	129.891
241	5	0	89.171331	-33.476424	-2.360204	3561	1077	130.441	130.441	130.441
242	5	0	88.780864	-33.863771	-2.360212	3553	1085	130.991	130.991	130.991
243	5	0	88.390398	-34.251112	-2.360204	3545	1093	131.541	131.541	131.541
244	5	0	87.999932	-34.638460	-2.360212	3537	1100	132.091	132.091	132.091
245	5	0	87.609465	-35.025801	-2.360212	3529	1108	132.641	132.641	132.641
246	5	0	87.218999	-35.413142	-2.360204	3522	1116	133.191	133.191	133.191
247	5	0	86.828533	-35.800490	-2.360212	3514	1124	133.741	133.741	133.741
248	5	0	86.438067	-36.187831	-2.360228	3506	1131	134.291	134.291	134.291
249	5	0	86.047588	-36.575172	-2.360204	3498	1139	134.841	134.841	134.841
250	5	0	85.657122	-36.962520	-2.360212	3490	1147	135.391	135.391	135.391
251	5	0	85.266655	-37.349861	-2.360212	3483	1155	135.941	135.941	135.941
252	5	0	84.876189	-37.737202	-2.360204	3475	1162	136.491	136.491	136.491
253	5	0	84.485723	-38.124550	-2.360212	3467	1170	137.041	137.041	137.041
254	5	0	84.095256	-38.511891	-2.360204	3459	1178	137.591	137.591	137.591
255	5	0	83.704790	-38.899239	-2.360212	3451	1186	138.141	138.141	138.141
256	5	0	83.314324	-39.286580	-2.360212	3444	1193	138.691	138.691	138.691
257	5	0	82.923858	-39.673921	-2.360220	3436	1201	139.241	139.241	139.241
258	5	0	82.533379	-40.061269	-2.360212	3428	1209	139.791	139.791	139.791
259	5	0	82.142913	-40.448610	-2.360204	3420	1217	140.341	140.341	140.341
260	5	0	81.752446	-40.835957	-2.360212	3412	1224	140.891	140.891	140.891
261	5	0	81.361980	-41.223299	-2.360212	3404	1232	141.441	141.441	141.441
262	5	0	80.971514	-41.610640	-2.360204	3397	1240	141.991	141.991	141.991
263	5	0	80.581047	-41.997987	-2.360212	3389	1248	142.541	142.541	142.541
264	5	0	80.190581	-42.385329	-2.360212	3381	1255	143.091	143.091	143.091
265	5	0	79.800115	-42.772670	-2.360204	3373	1263	143.641	143.641	143.641
266	5	0	79.409648	-43.160017	-2.360212	3365	1271	144.191	144.191	144.191
267	5	0	79.019182	-43.547359	-2.360228	3358	1279	144.741	144.741	144.741
268	5	0	78.628704	-43.934700	-2.360204	3350	1286	145.291	145.291	145.291
269	5	0	78.238237	-44.322048	-2.360212	3342	1294	145.841	145.841	145.841
270	5	0	77.847771	-44.709389	-2.360204	3334	1302	146.391	146.391	146.391
271	5	0	77.457305	-45.096736	-2.360212	3326	1310	146.941	146.941	146.941
272	5	0	77.066838	-45.484078	-2.360212	3319	1317	147.491	147.491	147.491
273	5	0	76.676372	-45.871419	-2.360204	3311	1325	148.041	148.041	148.041
274	5	0	76.285906	-46.258766	-2.360212	3303	1333	148.591	148.591	148.591
275	5	0	75.895439	-46.646108	-2.360204	3295	1341	149.141	149.141	149.141
276	5	0	75.504973	-47.033455	-2.360228	3287	1348	149.691	149.691	149.691
277	5	0	75.114495	-47.420796	-2.360212	3280	1356	150.241	150.241	150.241
278	5	0	74.724028	-47.808138	-2.360212	3272	1364	150.791	150.791	150.791
279	5	0	74.333562	-48.195479	-2.360204	3264	1372	151.341	151.341	151.341
280	5	0	73.943096	-48.582826	-2.360212	3256	1379	151.891	151.891	151.891
281	5	0	73.552629	-48.970168	-2.360204	3248	1387	152.441	152.441	152.441
282	5	0	73.162163	-49.357515	-2.360212	3240	1395	152.991	152.991	152.991
283	5	0	72.771697	-49.744856	-2.360212	3233	1403	153.541	153.541	153.541
284	5	0	72.381230	-50.132198	-2.360204	3225	1410	154.091	154.091	154.091
285	5	0	71.990764	-50.519545	-0.789416	3217	1418	154.641	154.641	154.641
286	5	0	72.378105	-50.910011	0.781388	3225	1426	155.191	155.191	155.191
287	5	0	72.768572	-50.522664	0.781380	3233	1418	155.741	155.741	155.741
288	5	0	73.159038	-50.135323	0.781380	3240	1410	156.291	156.291	156.291
289	5	0	73.549504	-49.747981	0.781373	3248	1403	156.841	156.841	156.841
290	5	0	73.939983	-49.360634	0.781380	3256	1395	157.391	157.391	157.391
291	5	0	74.330449	-48.973293	0.781388	3264	1387	157.941	157.941	157.941
292	5	0	74.720916	-48.585945	0.781380	3272	1379	158.491	158.491	158.491
293	5	0	75.111382	-48.198604	0.781380	3279	1372	159.041	159.041	159.041
294	5	0	75.501848	-47.811263	0.781380	3287	1364	159.591	159.591	159.591
295	5	0	75.892314	-47.423921	0.781388	3295	1356	160.141	160.141	160.141
296	5	0	76.282781	-47.036574	0.781380	3303	1348	160.691	160.691	160.691
297	5	0	76.673247	-46.649233	0.781388	3311	1341	161.241	161.241	161.241
298	5	0	77.063713	-46.261885	0.781365	3319	1333	161.791	161.791	161.791
299	5	0	77.454192	-45.874544	0.781380	3326	1325	162.341	162.341	162.341
300	5	0	77.844658	-45.487203	0.781388	3334	1317	162.891	162.891	162.891
301	5	0	78.235125	-45.099855	0.781380	3342	1310	163.441	163.441	163.441
302	5	0	78.625591	-44.712514	0.781388	3350	1302	163.991	163.991	163.991
303	5	0	79.016057	-44.325166	0.781380	3358	1294	164.541	164.541	164.541
304	5	0	79.406523	-43.937825	0.781380	3365	1286	165.091	165.091	165.091
305	5	0	79.796990	-43.550484	0.781388	3373	1279	165.641	165.641	165.641
306	5	0	80.187456	-43.163136	0.781380	3381	1271	166.191	166.191	166.191
307	5	0	80.577922	-42.775795	0.781380	3389	1263	166.741	166.741	166.741
308	5	0	80.968389	-42.388454	0.781373	3397	1255	167.291	167.291	167.291
309	5	0	81.358867	-42.001106	0.781380	3404	1248	167.841	167.841	167.841
310	5	0	81.749334	-41.613765	0.781380	3412	1240	168.391	168.391	168.391
311	5	0	82.139800	-41.226424	0.781388	3420	1232	168.941	168.941	168.941
312	5	0	82.530266	-40.839076	0.781380	3428	1224	169.491	169.491	169.491
313	5	0	82.920733	-40.451735	0.781388	3436	1217	170.041	170.041	170.041
314	5	0	83.311199	-40.064388	0.781380	3443	1209	170.591	170.591	170.591
315	5	0	83.701665	-39.677046	0.781380	3451	1201	171.141	171.141	171.141
316	5	0	84.092131	-39.289705	0.781388	3459	1193	171.691	171.691	171.691
317	5	0	84.482598	-38.902357	0.781365	3467	1186	172.241	172.241	172.241
318	5	0	84.873076	-38.515016	0.781388	3475	1178	172.791	172.791	172.791
319	5	0	85.263543	-38.127669	0.781380	3483	1170	173.341	173.341	173.341
320	5	0	85.654009	-37.740327	0.781380	3490	1162	173.891	173.891	173.891
